01.06.2023 09:03;NGL;5008,81;180
01.06.2023 09:03;NGL;5011,62;649
01.06.2023 09:03;NGL;5012,35;30
01.06.2023 09:03;NGL;5015,11;55
01.06.2023 09:03;NGL;5017,5;572
01.06.2023 09:03;NGL;5016,11;728
01.06.2023 09:03;NGL;5018,85;968
01.06.2023 09:03;TRX;4003,26;978
01.06.2023 09:03;NGL;5020,81;22
01.06.2023 09:03;MEGA;3000,09;444
01.06.2023 09:03;TRX;4010,38;933
01.06.2023 09:03;NGL;5025,14;542
01.06.2023 09:03;TRX;4006,06;478
01.06.2023 09:03;NGL;5025,16;692
01.06.2023 09:03;MEGA;2999,74;587
01.06.2023 09:03;NGL;5022,93;635
01.06.2023 09:03;NGL;5023,44;35
01.06.2023 09:03;TRX;4012,95;71
01.06.2023 09:03;NGL;5025,54;945
01.06.2023 09:03;TRX;4007,26;649
01.06.2023 09:03;NGL;5025,22;336
01.06.2023 09:04;NGL;5022,22;232
01.06.2023 09:04;NGL;5022,03;617
01.06.2023 09:04;MEGA;2998,39;31
01.06.2023 09:04;TRX;4004,55;697
01.06.2023 09:04;TRX;4007,05;892
01.06.2023 09:04;TRX;3999,81;904
01.06.2023 09:04;MEGA;2999,55;541
01.06.2023 09:04;TRX;3998,57;802
01.06.2023 09:04;NGL;5021,91;452
01.06.2023 09:04;MEGA;2999,2;218
01.06.2023 09:04;NGL;5021,49;265
01.06.2023 09:04;NGL;5017,2;118
01.06.2023 09:04;NGL;5018,93;562
01.06.2023 09:04;TRX;4001,95;129
01.06.2023 09:04;NGL;5015,93;772
01.06.2023 09:04;MEGA;2997,28;880
01.06.2023 09:04;TRX;4002,37;44
01.06.2023 09:04;NGL;5019,03;815
01.06.2023 09:04;NGL;5021,16;463
01.06.2023 09:04;TRX;4007,9;316
01.06.2023 09:04;ABC;999,99;366
01.06.2023 09:04;NGL;5018,04;306
01.06.2023 09:04;TRX;4010,55;271
01.06.2023 09:04;MEGA;2998,27;324
01.06.2023 09:04;NGL;5018,22;638
01.06.2023 09:04;TRX;4004,17;287
01.06.2023 09:04;NGL;5020,87;581
01.06.2023 09:04;TRX;4007,23;140
01.06.2023 09:04;NGL;5021,72;993
01.06.2023 09:04;TRX;4001,63;796
01.06.2023 09:04;NGL;5017,27;28
01.06.2023 09:04;NGL;5018,07;393
01.06.2023 09:04;TRX;3995,61;226
01.06.2023 09:04;TRX;3989,2;637
01.06.2023 09:04;NGL;5014,41;255
01.06.2023 09:04;MEGA;2998,12;276
01.06.2023 09:04;NGL;5014,15;478
01.06.2023 09:04;NGL;5010,63;926
01.06.2023 09:04;TRX;3988,33;41
01.06.2023 09:04;MEGA;2997,79;746
01.06.2023 09:04;NGL;5011,25;465
01.06.2023 09:04;MEGA;2998,07;101
01.06.2023 09:04;NGL;5012,99;157
01.06.2023 09:04;TRX;3992,33;324
01.06.2023 09:04;TRX;3998,92;77
01.06.2023 09:04;NGL;5017,41;481
01.06.2023 09:04;NGL;5014,31;160
01.06.2023 09:04;MEGA;2998,16;918
01.06.2023 09:05;NGL;5019,13;552
01.06.2023 09:05;MEGA;2997,02;396
01.06.2023 09:05;NGL;5015,77;692
01.06.2023 09:05;NGL;5016,68;178
01.06.2023 09:05;TRX;4001,97;978
01.06.2023 09:05;MEGA;2998,6;32
01.06.2023 09:05;NGL;5013,38;489
01.06.2023 09:05;TRX;4003,71;599
01.06.2023 09:05;TRX;4010,75;338
01.06.2023 09:05;TRX;4005,76;554
01.06.2023 09:05;TRX;4001,74;73
01.06.2023 09:05;TRX;4008,9;232
01.06.2023 09:05;NGL;5017,73;460
01.06.2023 09:05;NGL;5014,08;75
01.06.2023 09:05;NGL;5015,2;68
01.06.2023 09:05;TRX;4015,87;680
01.06.2023 09:05;NGL;5015,77;728
01.06.2023 09:05;MEGA;2997,5;81
01.06.2023 09:05;TRX;4010,72;679
01.06.2023 09:05;NGL;5016,28;571
01.06.2023 09:05;TRX;4006,09;754
01.06.2023 09:05;TRX;4004,18;894
01.06.2023 09:05;TRX;4003,83;900
01.06.2023 09:05;NGL;5015,03;504
01.06.2023 09:05;TRX;4010,13;708
01.06.2023 09:05;NGL;5011,24;878
01.06.2023 09:05;NGL;5015,74;590
01.06.2023 09:05;NGL;5019,7;454
01.06.2023 09:05;NGL;5016,51;245
01.06.2023 09:05;MEGA;2996,39;258
01.06.2023 09:05;NGL;5014,65;726
01.06.2023 09:05;NGL;5018,17;226
01.06.2023 09:05;TRX;4006,16;572
01.06.2023 09:05;TRX;4003,14;72
01.06.2023 09:05;TRX;4009,66;626
01.06.2023 09:05;ABC;999,96;953
01.06.2023 09:05;MEGA;2997,43;122
01.06.2023 09:05;TRX;4016,26;302
01.06.2023 09:05;MEGA;2995,87;201
01.06.2023 09:05;NGL;5014,67;984
01.06.2023 09:05;MEGA;2998,08;930
01.06.2023 09:06;MEGA;2999,6;679
01.06.2023 09:06;NGL;5013,98;987
01.06.2023 09:06;NGL;5009,12;379
01.06.2023 09:06;NGL;5009,55;505
01.06.2023 09:06;TRX;4012,34;525
01.06.2023 09:06;NGL;5010,35;77
01.06.2023 09:06;NGL;5011,38;994
01.06.2023 09:06;TRX;4005,86;353
01.06.2023 09:06;NGL;5015,1;310
01.06.2023 09:06;NGL;5017,23;595
01.06.2023 09:06;NGL;5022,23;792
01.06.2023 09:06;NGL;5021,09;130
01.06.2023 09:06;NGL;5018,35;817
01.06.2023 09:06;TRX;4012,56;988
01.06.2023 09:06;NGL;5022,45;420
01.06.2023 09:06;NGL;5018,37;647
01.06.2023 09:06;ABC;999,97;409
01.06.2023 09:06;NGL;5021,27;898
01.06.2023 09:06;NGL;5018,83;987
01.06.2023 09:06;MEGA;2998,06;154
01.06.2023 09:06;NGL;5023,48;585
01.06.2023 09:06;NGL;5019,91;544
01.06.2023 09:06;TRX;4008,73;393
01.06.2023 09:06;ABC;999,95;33
01.06.2023 09:06;TRX;4008,48;338
01.06.2023 09:06;NGL;5015,68;222
01.06.2023 09:06;TRX;4011,33;165
01.06.2023 09:06;NGL;5017,24;466
01.06.2023 09:06;TRX;4005,73;147
01.06.2023 09:06;NGL;5012,71;338
01.06.2023 09:06;TRX;4002,78;534
01.06.2023 09:06;NGL;5017,36;363
01.06.2023 09:06;NGL;5017,8;615
01.06.2023 09:06;TRX;4004,05;357
01.06.2023 09:06;TRX;3998,84;837
01.06.2023 09:06;NGL;5019,03;640
01.06.2023 09:06;MEGA;2997,29;2
01.06.2023 09:06;NGL;5021,29;7
01.06.2023 09:06;MEGA;2999,49;498
01.06.2023 09:06;NGL;5017,47;354
01.06.2023 09:06;TRX;4003,66;311
01.06.2023 09:06;TRX;4008,31;897
01.06.2023 09:07;NGL;5021,62;939
01.06.2023 09:07;MEGA;2997,27;442
01.06.2023 09:07;NGL;5021,11;203
01.06.2023 09:07;MEGA;2997,56;787
01.06.2023 09:07;ABC;999,95;375
01.06.2023 09:07;NGL;5024,3;10
01.06.2023 09:07;MEGA;2996,34;715
01.06.2023 09:07;TRX;4004,19;514
01.06.2023 09:07;TRX;3998,06;703
01.06.2023 09:07;MEGA;2998,69;909
01.06.2023 09:07;MEGA;2999,45;285
01.06.2023 09:07;TRX;4004,61;225
01.06.2023 09:07;NGL;5028,78;8
01.06.2023 09:07;MEGA;2999,23;95
01.06.2023 09:07;TRX;4010,28;162
01.06.2023 09:07;NGL;5033,15;932
01.06.2023 09:07;MEGA;2999,88;388
01.06.2023 09:07;TRX;4015,59;184
01.06.2023 09:07;NGL;5035,52;984
01.06.2023 09:07;NGL;5031,98;151
01.06.2023 09:07;NGL;5031,48;89
01.06.2023 09:07;TRX;4010,47;443
01.06.2023 09:07;NGL;5033,73;351
01.06.2023 09:07;TRX;4015,96;281
01.06.2023 09:07;NGL;5033,27;684
01.06.2023 09:07;TRX;4019,92;185
01.06.2023 09:07;NGL;5036,33;689
01.06.2023 09:07;NGL;5038,14;608
01.06.2023 09:07;NGL;5042;712
01.06.2023 09:07;NGL;5038,66;522
01.06.2023 09:07;NGL;5038,43;408
01.06.2023 09:07;TRX;4015,49;462
01.06.2023 09:07;NGL;5041,14;110
01.06.2023 09:07;TRX;4009,31;21
01.06.2023 09:07;TRX;4007,06;855
01.06.2023 09:07;MEGA;3002,17;135
01.06.2023 09:07;TRX;4001,23;103
01.06.2023 09:07;TRX;4004,62;458
01.06.2023 09:07;NGL;5043,78;933
01.06.2023 09:08;TRX;4005,56;670
01.06.2023 09:08;NGL;5045,92;151
01.06.2023 09:08;NGL;5048,87;560
01.06.2023 09:08;TRX;3999,79;411
01.06.2023 09:08;TRX;3992,4;36
01.06.2023 09:08;TRX;3985,78;604
01.06.2023 09:08;TRX;3979,87;506
01.06.2023 09:08;TRX;3983,56;290
01.06.2023 09:08;NGL;5045,07;156
01.06.2023 09:08;TRX;3979,18;56
01.06.2023 09:08;TRX;3982,04;869
01.06.2023 09:08;TRX;3981,84;10
01.06.2023 09:08;NGL;5046,75;451
01.06.2023 09:08;NGL;5044,3;462
01.06.2023 09:08;NGL;5047,14;199
01.06.2023 09:08;NGL;5042,2;480
01.06.2023 09:08;MEGA;3003,16;345
01.06.2023 09:08;MEGA;3002,11;143
01.06.2023 09:08;MEGA;3000,4;576
01.06.2023 09:08;MEGA;3002,84;270
01.06.2023 09:08;NGL;5037,34;232
01.06.2023 09:08;NGL;5037,08;413
01.06.2023 09:08;MEGA;3001,66;980
01.06.2023 09:08;TRX;3982,7;805
01.06.2023 09:08;TRX;3975,32;627
01.06.2023 09:08;ABC;999,95;676
01.06.2023 09:08;NGL;5037,85;39
01.06.2023 09:08;NGL;5042,23;937
01.06.2023 09:08;NGL;5040,98;733
01.06.2023 09:08;ABC;999,96;864
01.06.2023 09:08;NGL;5044,52;933
01.06.2023 09:08;TRX;3980,6;543
01.06.2023 09:08;ABC;999,97;125
01.06.2023 09:08;NGL;5047,88;120
01.06.2023 09:08;NGL;5050,57;737
01.06.2023 09:09;TRX;3974,82;370
01.06.2023 09:09;NGL;5048,87;932
01.06.2023 09:09;TRX;3971,31;487
01.06.2023 09:09;NGL;5044,11;157
01.06.2023 09:09;TRX;3969,15;971
01.06.2023 09:09;TRX;3971,51;766
01.06.2023 09:09;TRX;3976,26;350
01.06.2023 09:09;NGL;5041,46;1001
01.06.2023 09:09;NGL;5044,34;933
01.06.2023 09:09;NGL;5048,25;317
01.06.2023 09:09;NGL;5043,45;485
01.06.2023 09:09;NGL;5041,46;168
01.06.2023 09:09;NGL;5041,13;779
01.06.2023 09:09;MEGA;3000,43;971
01.06.2023 09:09;NGL;5043,29;278
01.06.2023 09:09;MEGA;3000,22;152
01.06.2023 09:09;NGL;5038,35;855
01.06.2023 09:09;TRX;3972,49;655
01.06.2023 09:09;NGL;5033,39;269
01.06.2023 09:09;TRX;3972,91;941
01.06.2023 09:09;MEGA;3000,84;813
01.06.2023 09:09;MEGA;3001,69;290
01.06.2023 09:09;MEGA;3000,49;983
01.06.2023 09:09;NGL;5030,3;839
01.06.2023 09:09;TRX;3972,06;882
01.06.2023 09:09;TRX;3976,14;868
01.06.2023 09:09;NGL;5026,29;250
01.06.2023 09:09;MEGA;3000,81;854
01.06.2023 09:09;NGL;5022,44;647
01.06.2023 09:09;MEGA;3000,81;18
01.06.2023 09:10;NGL;5018,1;579
01.06.2023 09:10;TRX;3982,67;195
01.06.2023 09:10;MEGA;3002,16;970
01.06.2023 09:10;TRX;3981,78;122
01.06.2023 09:10;NGL;5014,87;619
01.06.2023 09:10;TRX;3987,29;381
01.06.2023 09:10;MEGA;3000,14;662
01.06.2023 09:10;TRX;3983,94;254
01.06.2023 09:10;TRX;3977,52;568
01.06.2023 09:10;TRX;3973,67;310
01.06.2023 09:10;NGL;5013,4;867
01.06.2023 09:10;MEGA;3000,77;605
01.06.2023 09:10;TRX;3968,44;514
01.06.2023 09:10;NGL;5014,48;508
01.06.2023 09:10;NGL;5012,87;405
01.06.2023 09:10;NGL;5017,41;678
01.06.2023 09:10;TRX;3961,31;909
01.06.2023 09:10;NGL;5017,6;756
01.06.2023 09:10;NGL;5015,46;391
01.06.2023 09:10;NGL;5011,97;324
01.06.2023 09:10;TRX;3955,79;85
01.06.2023 09:10;NGL;5015,46;207
01.06.2023 09:10;NGL;5015,31;708
01.06.2023 09:10;TRX;3959,61;445
01.06.2023 09:10;NGL;5015,85;436
01.06.2023 09:10;NGL;5017,02;850
01.06.2023 09:10;TRX;3966,63;419
01.06.2023 09:10;NGL;5012,91;72
01.06.2023 09:10;NGL;5010,05;741
01.06.2023 09:10;TRX;3968,39;161
01.06.2023 09:10;MEGA;3000,4;616
01.06.2023 09:10;TRX;3970,14;820
01.06.2023 09:10;MEGA;3000,86;150
01.06.2023 09:10;TRX;3964,13;340
01.06.2023 09:10;NGL;5006,82;130
01.06.2023 09:10;TRX;3966,01;33
01.06.2023 09:10;NGL;5009;850
01.06.2023 09:10;TRX;3963,67;33
01.06.2023 09:10;TRX;3968,36;34
01.06.2023 09:10;NGL;5007,4;675
01.06.2023 09:10;TRX;3970,66;702
01.06.2023 09:11;NGL;5006,73;157
01.06.2023 09:11;NGL;5007,66;964
01.06.2023 09:11;TRX;3971,22;338
01.06.2023 09:11;NGL;5011,69;221
01.06.2023 09:11;NGL;5007,55;52
01.06.2023 09:11;MEGA;2999,28;230
01.06.2023 09:11;MEGA;2996,92;481
01.06.2023 09:11;NGL;5007,42;731
01.06.2023 09:11;NGL;5008,48;556
01.06.2023 09:11;TRX;3969,85;769
01.06.2023 09:11;MEGA;2998,53;833
01.06.2023 09:11;NGL;5008,89;372
01.06.2023 09:11;TRX;3972,76;526
01.06.2023 09:11;MEGA;2998,74;426
01.06.2023 09:11;MEGA;2997,06;359
01.06.2023 09:11;TRX;3972,76;629
01.06.2023 09:11;NGL;5011,1;556
01.06.2023 09:11;ABC;999,99;196
01.06.2023 09:11;TRX;3967,85;129
01.06.2023 09:11;NGL;5013,92;199
01.06.2023 09:11;NGL;5013,77;574
01.06.2023 09:11;NGL;5016,22;224
01.06.2023 09:11;TRX;3962,78;198
01.06.2023 09:11;NGL;5018,74;845
01.06.2023 09:11;NGL;5019,27;14
01.06.2023 09:11;NGL;5017,79;62
01.06.2023 09:11;MEGA;2996,45;995
01.06.2023 09:11;NGL;5017,34;308
01.06.2023 09:11;NGL;5018,24;654
01.06.2023 09:11;MEGA;2998,43;610
01.06.2023 09:11;NGL;5015;677
01.06.2023 09:11;MEGA;2996,18;591
01.06.2023 09:11;NGL;5017,18;306
01.06.2023 09:11;TRX;3966,54;529
01.06.2023 09:11;MEGA;2997,17;738
01.06.2023 09:11;TRX;3959,91;434
01.06.2023 09:11;NGL;5013,58;16
01.06.2023 09:11;TRX;3967,1;198
01.06.2023 09:11;NGL;5017,18;145
01.06.2023 09:12;NGL;5018,62;883
01.06.2023 09:12;TRX;3962,66;901
01.06.2023 09:12;TRX;3957,62;896
01.06.2023 09:12;TRX;3955,59;976
01.06.2023 09:12;MEGA;2996,24;359
01.06.2023 09:12;MEGA;2997,54;212
01.06.2023 09:12;NGL;5020,67;98
01.06.2023 09:12;TRX;3958,39;224
01.06.2023 09:12;TRX;3954,74;321
01.06.2023 09:12;NGL;5022,66;77
01.06.2023 09:12;TRX;3949,01;953
01.06.2023 09:12;NGL;5025,91;48
01.06.2023 09:12;NGL;5024,78;729
01.06.2023 09:12;NGL;5029,15;737
01.06.2023 09:12;TRX;3953,32;707
01.06.2023 09:12;TRX;3949,86;623
01.06.2023 09:12;TRX;3949,25;247
01.06.2023 09:12;NGL;5025,21;144
01.06.2023 09:12;NGL;5025,7;897
01.06.2023 09:12;NGL;5023,03;584
01.06.2023 09:12;NGL;5020,05;992
01.06.2023 09:12;TRX;3947,33;113
01.06.2023 09:12;NGL;5015,73;433
01.06.2023 09:12;TRX;3944,89;537
01.06.2023 09:12;NGL;5013,51;791
01.06.2023 09:12;MEGA;2995,49;664
01.06.2023 09:12;TRX;3944,24;184
01.06.2023 09:12;ABC;1000;982
01.06.2023 09:12;NGL;5016,04;954
01.06.2023 09:12;NGL;5017,87;521
01.06.2023 09:12;NGL;5020,66;569
01.06.2023 09:12;TRX;3951,32;60
01.06.2023 09:12;MEGA;2997,62;914
01.06.2023 09:12;TRX;3958,78;448
01.06.2023 09:12;NGL;5018,68;116
01.06.2023 09:12;NGL;5017,75;844
01.06.2023 09:12;TRX;3966,22;936
01.06.2023 09:12;TRX;3965,27;373
01.06.2023 09:12;TRX;3971,89;269
01.06.2023 09:13;NGL;5020,4;90
01.06.2023 09:13;NGL;5016,5;592
01.06.2023 09:13;TRX;3978,01;95
01.06.2023 09:13;TRX;3971,14;210
01.06.2023 09:13;NGL;5020,75;243
01.06.2023 09:13;TRX;3966,48;629
01.06.2023 09:13;NGL;5016,89;471
01.06.2023 09:13;MEGA;2997,13;97
01.06.2023 09:13;TRX;3966,76;780
01.06.2023 09:13;NGL;5016,14;283
01.06.2023 09:13;MEGA;2996;561
01.06.2023 09:13;TRX;3972,73;695
01.06.2023 09:13;NGL;5020,78;101
01.06.2023 09:13;TRX;3972,5;955
01.06.2023 09:13;TRX;3975,95;882
01.06.2023 09:13;TRX;3971,43;136
01.06.2023 09:13;NGL;5025,58;788
01.06.2023 09:13;NGL;5028,5;695
01.06.2023 09:13;NGL;5032,15;164
01.06.2023 09:13;NGL;5033,33;847
01.06.2023 09:13;TRX;3972;479
01.06.2023 09:13;NGL;5030,11;506
01.06.2023 09:13;TRX;3977,86;325
01.06.2023 09:13;NGL;5025,22;376
01.06.2023 09:13;MEGA;2994,91;954
01.06.2023 09:13;TRX;3975,13;407
01.06.2023 09:13;NGL;5022,56;777
01.06.2023 09:13;NGL;5021,6;184
01.06.2023 09:13;NGL;5020,89;723
01.06.2023 09:13;MEGA;2994,74;935
01.06.2023 09:13;TRX;3977;91
01.06.2023 09:13;TRX;3974,32;492
01.06.2023 09:13;TRX;3979,21;998
01.06.2023 09:13;NGL;5017,45;279
01.06.2023 09:14;NGL;5015,74;226
01.06.2023 09:14;NGL;5012,67;371
01.06.2023 09:14;NGL;5014,52;743
01.06.2023 09:14;TRX;3981,78;891
01.06.2023 09:14;NGL;5016,03;252
01.06.2023 09:14;NGL;5020,61;40
01.06.2023 09:14;NGL;5016,6;285
01.06.2023 09:14;MEGA;2993,58;843
01.06.2023 09:14;TRX;3984,43;800
01.06.2023 09:14;NGL;5012,33;7
01.06.2023 09:14;TRX;3985,22;807
01.06.2023 09:14;TRX;3980,64;561
01.06.2023 09:14;NGL;5011,31;679
01.06.2023 09:14;TRX;3980,61;282
01.06.2023 09:14;NGL;5011,59;750
01.06.2023 09:14;NGL;5010,15;45
01.06.2023 09:14;NGL;5005,69;573
01.06.2023 09:14;TRX;3983,94;932
01.06.2023 09:14;NGL;5003,61;322
01.06.2023 09:14;TRX;3988,36;38
01.06.2023 09:14;TRX;3990,77;835
01.06.2023 09:14;NGL;5005,08;223
01.06.2023 09:14;NGL;5003,19;667
01.06.2023 09:14;NGL;5007,81;137
01.06.2023 09:14;NGL;5005,03;915
01.06.2023 09:14;MEGA;2991,63;714
01.06.2023 09:14;TRX;3986,46;219
01.06.2023 09:14;NGL;5004,15;385
01.06.2023 09:14;NGL;5006,21;955
01.06.2023 09:14;TRX;3990,38;426
01.06.2023 09:14;NGL;5006,27;155
01.06.2023 09:14;TRX;3993,38;535
01.06.2023 09:14;NGL;5009,25;912
01.06.2023 09:14;NGL;5013,71;704
01.06.2023 09:14;NGL;5017,31;379
01.06.2023 09:14;MEGA;2992,14;71
01.06.2023 09:14;NGL;5017,74;245
01.06.2023 09:14;NGL;5018,87;42
01.06.2023 09:14;NGL;5016,41;849
01.06.2023 09:15;NGL;5017,63;399
01.06.2023 09:15;TRX;3994,28;221
01.06.2023 09:15;MEGA;2994,33;824
01.06.2023 09:15;NGL;5013,41;583
01.06.2023 09:15;TRX;3989,01;93
01.06.2023 09:15;TRX;3989,86;554
01.06.2023 09:15;MEGA;2993,87;727
01.06.2023 09:15;TRX;3983,12;703
01.06.2023 09:15;NGL;5015,23;865
01.06.2023 09:15;TRX;3979,22;633
01.06.2023 09:15;TRX;3974,62;615
01.06.2023 09:15;NGL;5013,2;524
01.06.2023 09:15;NGL;5016,06;636
01.06.2023 09:15;TRX;3976,37;53
01.06.2023 09:15;NGL;5017,58;403
01.06.2023 09:15;TRX;3972,43;607
01.06.2023 09:15;NGL;5021,42;998
01.06.2023 09:15;NGL;5021,99;482
01.06.2023 09:15;NGL;5021,33;607
01.06.2023 09:15;TRX;3978,34;89
01.06.2023 09:15;NGL;5026,07;427
01.06.2023 09:15;NGL;5021,09;446
01.06.2023 09:15;MEGA;2991,63;517
01.06.2023 09:15;NGL;5022,74;910
01.06.2023 09:15;NGL;5022,79;997
01.06.2023 09:15;MEGA;2989,15;489
01.06.2023 09:15;MEGA;2989,91;538
01.06.2023 09:15;NGL;5025,44;10
01.06.2023 09:15;MEGA;2990,33;588
01.06.2023 09:15;NGL;5020,88;523
01.06.2023 09:15;TRX;3977,41;679
01.06.2023 09:15;TRX;3984,01;18
01.06.2023 09:15;TRX;3982,56;224
01.06.2023 09:16;NGL;5024,54;837
01.06.2023 09:16;TRX;3989,26;977
01.06.2023 09:16;NGL;5026,65;938
01.06.2023 09:16;NGL;5029,66;420
01.06.2023 09:16;NGL;5030,67;913
01.06.2023 09:16;TRX;3982,68;819
01.06.2023 09:16;TRX;3980,28;743
01.06.2023 09:16;TRX;3986,64;513
01.06.2023 09:16;NGL;5031,01;974
01.06.2023 09:16;NGL;5030,91;567
01.06.2023 09:16;TRX;3987,45;170
01.06.2023 09:16;NGL;5034,49;65
01.06.2023 09:16;TRX;3994,42;444
01.06.2023 09:16;NGL;5038,89;796
01.06.2023 09:16;NGL;5040,19;153
01.06.2023 09:16;TRX;4001,05;770
01.06.2023 09:16;NGL;5035,74;43
01.06.2023 09:16;NGL;5038,69;669
01.06.2023 09:16;MEGA;2992,4;196
01.06.2023 09:16;NGL;5042,32;152
01.06.2023 09:16;TRX;3999,53;372
01.06.2023 09:16;TRX;3993,71;118
01.06.2023 09:16;TRX;3997,85;171
01.06.2023 09:16;NGL;5043;979
01.06.2023 09:16;MEGA;2991,87;39
01.06.2023 09:16;TRX;3993;746
01.06.2023 09:16;NGL;5046,54;938
01.06.2023 09:16;MEGA;2994,35;597
01.06.2023 09:16;NGL;5041,8;780
01.06.2023 09:16;NGL;5043,66;206
01.06.2023 09:16;NGL;5042,34;849
01.06.2023 09:16;NGL;5038,82;348
01.06.2023 09:16;NGL;5036,46;553
01.06.2023 09:16;NGL;5034,54;315
01.06.2023 09:16;NGL;5039,52;529
01.06.2023 09:16;NGL;5037,26;899
